_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos
274.896;-63.7635;18 19 35.04;1.5;-63 45 48.60;1.7;19504.0;585.1;19886.0;596.6;50.1;47.7;53.2;0.0;0.0;     ;J1830M64;1;1081.6;696.6
275.147;-39.1581389;18 20 35.28;1.5;-39 09 29.30;1.7;4036.0;121.1;4531.0;136.0;70.0;60.0;134.7;0.0;0.0;     ;J1820M40;1;667.7;631.1
275.567125;-63.9886389;18 22 16.11;1.5;-63 59 19.10;1.7;3825.0;114.8;5124.0;187.8;62.4;48.6;56.1;41.7;0.0; 63.4;J1830M64;1;982.4;633.6
275.5932083;-55.7011667;18 22 22.37;1.5;-55 42 04.20;1.7;1414.0;42.5;1726.0;66.5;61.0;49.8;141.2;36.0;0.0;120.8;J1824M56;1;780.0;665.9
275.6643333;-65.1656944;18 22 39.44;1.5;-65 09 56.50;1.7;1231.0;37.0;1722.0;62.0;65.0;48.7;126.6;45.4;0.0;120.1;J1830M64;1;957.3;287.9
276.137375;-67.28477779999999;18 24 32.97;1.5;-67 17 05.20;1.7;1434.0;43.0;1693.0;65.6;55.0;46.9;167.7;26.4;0.0;160.4;J1836M68;1;1066.6;863.3
276.15325;-67.2963611;18 24 36.78;1.5;-67 17 46.90;1.7;1536.0;46.1;1848.0;72.2;54.2;48.5;87.7;30.1;0.0; 88.5;J1836M68;1;1064.4;859.8
276.4470417;-58.2936667;18 25 47.29;1.5;-58 17 37.20;1.7;1443.0;43.3;1511.0;45.4;52.0;48.4;117.8;0.0;0.0;     ;J1830M60;1;886.1;1093.3
276.6754583;-58.5071667;18 26 42.11;1.5;-58 30 25.80;1.7;1119.0;33.6;1119.0;33.6;52.0;45.0;0.7;0.0;0.0;     ;J1830M60;1;846.0;1033.3
277.744875;-36.0416667;18 30 58.77;1.5;-36 02 30.00;1.7;12878.0;386.4;12881.0;386.4;76.6;45.0;0.7;0.0;0.0;     ;J1836M36;1;1037.1;405.7
278.1349583;-34.3773889;18 32 32.39;1.5;-34 22 38.60;1.7;1988.0;59.7;2247.0;67.5;76.6;56.9;124.1;0.0;0.0;     ;J1836M36;1;938.7;726.5
278.48420830000003;-39.6737222;18 33 56.21;1.5;-39 40 25.40;1.7;1510.0;45.4;1510.0;45.4;70.0;45.3;4.2;0.0;0.0;     ;J1840M40;1;1086.8;520.6
278.903875;-71.83313890000001;18 35 36.93;1.5;-71 49 59.30;1.7;3906.0;117.2;4070.0;122.1;48.4;45.9;146.8;0.0;0.0;     ;J1845M72;1;944.3;717.5
279.2470833;-66.81888889999999;18 36 59.30;1.5;-66 49 08.00;1.7;3091.0;92.7;3406.0;102.2;49.7;48.4;69.5;0.0;0.0;     ;J1836M68;1;673.2;1012.3
279.3685417;-71.1455278;18 37 28.45;1.5;-71 08 43.90;1.7;1284.0;38.5;1295.0;38.9;47.5;45.2;19.3;0.0;0.0;     ;J1845M72;1;904.0;933.0
279.4165417;-43.5949167;18 37 39.97;1.5;-43 35 41.70;1.7;1396.0;41.9;1396.0;41.9;64.8;53.2;138.3;0.0;0.0;     ;J1840M44;1;843.3;581.8
279.6653333;-35.4604167;18 38 39.68;1.5;-35 27 37.50;1.7;1250.0;37.5;1251.0;37.6;76.6;45.2;177.4;0.0;0.0;     ;J1836M36;1;527.6;518.4
280.813625;-48.6095833;18 43 15.27;1.5;-48 36 34.50;1.7;3066.0;92.0;5191.0;187.3;75.5;61.1;94.2;60.6;0.0; 92.3;J1840M48;1;529.0;375.1
281.1174583;-40.3654722;18 44 28.19;1.5;-40 21 55.70;1.7;2867.0;86.1;4571.0;172.8;77.8;67.4;119.6;61.4;0.0; 99.8;J1840M40;1;426.4;376.0
281.9385833;-60.6791944;18 47 45.26;1.5;-60 40 45.10;1.7;1674.0;50.2;1873.0;72.6;58.1;45.1;177.8;26.0;0.0;175.6;J1900M60;1;1195.4;408.7
282.24404169999997;-50.08325;18 48 58.57;1.5;-50 04 59.70;1.7;1783.0;53.5;1885.0;56.6;57.3;47.4;90.6;0.0;0.0;     ;J1848M52;2;653.7;1050.2
282.2855833;-68.96472220000001;18 49 08.54;1.5;-68 57 53.00;1.7;1251.0;37.6;1350.0;40.5;49.0;48.1;65.2;0.0;0.0;     ;J1836M68;2;319.2;351.8
282.6845417;-63.075;18 50 44.29;1.5;-63 04 30.00;1.7;1201.0;36.1;1242.0;37.3;50.1;47.9;124.6;0.0;0.0;     ;J1900M64;1;1048.0;900.5
283.32433330000003;-36.478333299999996;18 53 17.84;1.5;-36 28 42.00;1.7;1309.0;39.4;1564.0;47.0;76.6;64.5;38.4;0.0;0.0;     ;J1854M36;1;751.2;323.0
284.2935833;-30.329194399999995;18 57 10.46;1.5;-30 19 45.10;1.7;2389.0;71.7;2580.0;77.5;84.9;50.7;69.6;0.0;0.0;     ;J1854M32;1;480.8;663.3
284.6736667;-63.218388899999994;18 58 41.68;1.5;-63 13 06.20;1.7;1639.0;49.2;1639.0;49.2;50.1;45.0;90.3;0.0;0.0;     ;J1900M64;1;753.1;863.8
284.9908333;-66.2507778;18 59 57.80;1.5;-66 15 02.80;1.7;2499.0;75.0;2542.0;76.3;48.5;46.4;38.0;0.0;0.0;     ;J1912M68;1;1101.4;1175.8
286.35920830000003;-73.834;19 05 26.21;1.5;-73 50 02.40;1.7;1782.0;53.5;1882.0;56.5;49.1;45.9;41.6;0.0;0.0;     ;J1930M72;4;1263.5;72.2
288.1660417;-80.1685556;19 12 39.85;1.5;-80 10 06.80;1.7;1142.0;34.3;1227.0;36.8;48.3;45.7;80.3;0.0;0.0;     ;J1900M80;2;528.2;634.9
288.6877083;-55.9885;19 14 45.05;1.5;-55 59 18.60;1.7;1353.0;40.6;1354.0;40.6;54.3;46.5;18.7;0.0;0.0;     ;J1912M56;1;579.1;587.6
288.9768333;-74.66025;19 15 54.44;1.5;-74 39 36.90;1.7;1130.0;33.9;1142.0;34.3;46.4;45.5;146.5;0.0;0.0;     ;J1930M76;2;1009.8;1100.6
289.41479169999997;-45.507805600000005;19 17 39.55;1.5;-45 30 28.10;1.7;1110.0;33.4;1428.0;42.9;64.8;58.4;79.7;0.0;0.0;     ;J1920M44;1;839.2;146.9
289.8639167;-29.964194399999997;19 19 27.34;1.5;-29 57 51.10;1.7;1411.0;42.5;2087.0;62.8;84.9;79.5;138.5;0.0;0.0;     ;J1912M32;1;176.6;724.6
289.9580833;-87.4463889;19 19 49.94;1.5;-87 26 47.00;1.7;1128.0;33.9;1151.0;34.6;45.9;45.0;54.0;0.0;0.0;     ;J2100M88;2;1058.6;806.6
290.46925;-54.531444400000005;19 21 52.62;1.5;-54 31 53.20;1.7;1119.0;33.6;1367.0;52.8;60.7;50.1;137.3;36.4;0.0;117.4;J1912M56;2;236.2;976.5
291.3816667;-42.9605278;19 25 31.60;1.5;-42 57 37.90;1.7;1151.0;34.6;1242.0;37.3;64.8;53.6;150.0;0.0;0.0;     ;J1920M44;1;374.1;724.4
291.617;-32.711833299999995;19 26 28.08;1.5;-32 42 42.60;1.7;1540.0;46.3;1881.0;56.5;84.9;55.6;100.5;0.0;0.0;     ;J1930M32;1;948.1;250.0
291.7295;-39.29519439999999;19 26 55.08;1.5;-39 17 42.70;1.7;1536.0;46.1;1569.0;47.1;70.0;58.3;30.4;0.0;0.0;     ;J1920M40;1;267.0;599.5
291.88104169999997;-62.654694400000004;19 27 31.45;1.5;-62 39 16.90;1.7;1314.0;39.5;1645.0;65.6;54.0;52.2;95.5;29.9;0.0; 91.6;J1930M64;1;798.0;1029.3
292.28525;-37.5471111;19 29 08.46;1.5;-37 32 49.60;1.7;1499.0;45.0;1546.0;46.5;76.6;48.0;108.3;0.0;0.0;     ;J1930M36;1;760.7;117.4
292.9081667;-33.9101111;19 31 37.96;1.5;-33 54 36.40;1.7;1405.0;42.2;1658.0;61.6;94.9;50.9;9.0;47.7;0.0; 32.6;J1930M32;2;594.1;42.7
292.94933330000003;-36.1162778;19 31 47.84;1.5;-36 06 58.60;1.7;1195.0;35.9;1265.0;38.0;76.6;62.5;142.9;0.0;0.0;     ;J1930M36;1;586.2;392.5
293.3378333;-39.6682778;19 33 21.08;1.5;-39 40 05.80;1.7;1754.0;52.7;2271.0;68.2;72.0;57.8;111.4;0.0;0.0;     ;J1940M40;1;1123.7;521.3
293.988125;-46.3453056;19 35 57.15;1.5;-46 20 43.10;1.7;17711.0;531.3;19756.0;592.7;60.6;50.9;104.9;0.0;0.0;     ;J1940M48;1;933.6;925.3
294.108125;-60.2343889;19 36 25.95;1.5;-60 14 03.80;1.7;1882.0;56.5;2063.0;61.9;52.0;50.1;109.5;0.0;0.0;     ;J1930M60;1;443.8;541.8
294.3845;-58.640472200000005;19 37 32.28;1.5;-58 38 25.70;1.7;4625.0;138.8;4644.0;139.3;52.0;46.2;63.5;0.0;0.0;     ;J1930M60;1;384.1;992.3
294.85591669999997;-63.7121389;19 39 25.42;1.5;-63 42 43.70;1.7;13376.0;401.3;14875.0;592.2;53.9;46.7;145.7;25.1;0.0;125.9;J1930M64;1;363.6;713.0
295.1047083;-69.1321944;19 40 25.13;1.5;-69 07 55.90;1.7;1651.0;49.6;1755.0;52.7;49.0;47.5;127.3;0.0;0.0;     ;J1948M68;1;925.9;307.3
295.340125;-62.188888899999995;19 41 21.63;1.5;-62 11 20.00;1.7;1831.0;55.0;1831.0;55.0;50.1;45.6;160.9;0.0;0.0;     ;J1930M64;1;271.5;1158.0
296.55645830000003;-31.615;19 46 13.55;1.5;-31 36 54.00;1.7;1331.0;40.0;1332.0;40.0;84.9;45.0;0.2;0.0;0.0;     ;J1948M32;1;828.6;440.6
298.43983330000003;-41.6331389;19 53 45.56;1.5;-41 37 59.30;1.7;1498.0;45.0;1600.0;48.0;70.0;48.5;81.5;0.0;0.0;     ;J2000M40;1;1086.6;108.3
299.3132917;-42.3721944;19 57 15.19;1.5;-42 22 19.90;1.7;5231.0;156.9;5233.0;157.0;64.8;45.0;0.5;0.0;0.0;     ;J2000M44;1;871.0;859.5
299.498625;-38.7514722;19 57 59.67;1.5;-38 45 05.30;1.7;1267.0;38.1;1414.0;42.5;72.9;49.3;171.1;0.0;0.0;     ;J2000M40;1;833.0;716.4
299.5685;-55.15752779999999;19 58 16.44;1.5;-55 09 27.10;1.7;3210.0;96.3;3886.0;144.1;65.2;45.6;11.6;36.9;0.0; 19.3;J2000M56;1;785.7;813.4
299.7652917;-35.575694399999996;19 59 03.67;1.5;-35 34 32.50;1.7;2715.0;81.5;3139.0;94.2;81.3;49.0;93.4;0.0;0.0;     ;J2006M36;1;1166.7;494.2
301.64425;-50.1947778;20 06 34.62;1.5;-50 11 41.20;1.7;2083.0;62.5;2084.0;62.6;57.1;46.4;164.1;0.0;0.0;     ;J2000M52;1;360.6;1018.4
301.9775;-47.8471944;20 07 54.60;1.5;-47 50 49.90;1.7;1555.0;46.7;1582.0;47.5;60.6;47.8;117.2;0.0;0.0;     ;J2020M48;2;1368.5;551.5
302.3545833;-48.831638899999994;20 09 25.10;1.5;-48 49 53.90;1.7;1282.0;38.5;1299.0;39.0;60.6;48.4;162.2;0.0;0.0;     ;J2020M48;2;1274.7;314.5
303.3370417;-52.3025278;20 13 20.89;1.5;-52 18 09.10;1.7;2193.0;65.8;2493.0;74.8;57.1;54.2;129.4;0.0;0.0;     ;J2024M52;2;1237.7;470.3
304.1242083;-30.588388899999998;20 16 29.81;1.5;-30 35 18.20;1.7;1257.0;37.8;1389.0;41.8;87.0;49.5;106.7;0.0;0.0;     ;J2024M32;1;1233.4;616.4
304.3018333;-45.2803889;20 17 12.44;1.5;-45 16 49.40;1.7;1143.0;34.3;1197.0;36.0;64.8;47.3;82.9;0.0;0.0;     ;J2020M44;1;865.8;198.5
305.1099583;-43.7331667;20 20 26.39;1.5;-43 43 59.40;1.7;1126.0;33.8;1126.0;33.8;64.8;45.0;179.9;0.0;0.0;     ;J2020M44;1;679.0;550.7
306.0867083;-57.3938056;20 24 20.81;1.5;-57 23 37.70;1.7;3270.0;98.1;5119.0;172.7;82.1;47.1;23.2;63.0;0.0; 28.1;J2024M56;1;689.7;206.9
306.1475;-32.8932778;20 24 35.40;1.5;-32 53 35.80;1.7;1153.0;34.7;1201.0;36.1;84.9;67.5;147.9;0.0;0.0;     ;J2024M32;1;664.5;219.1
306.5218333;-58.1008611;20 26 05.24;1.5;-58 06 03.10;1.7;1346.0;40.4;1389.0;41.7;52.0;47.2;112.4;0.0;0.0;     ;J2030M60;2;874.2;1148.1
306.5297917;-48.3341111;20 26 07.15;1.5;-48 20 02.80;1.7;1490.0;44.7;1490.0;44.7;60.6;53.2;34.8;0.0;0.0;     ;J2020M48;1;372.2;440.3
308.434375;-73.0728333;20 33 44.25;1.5;-73 04 22.20;1.7;1249.0;37.5;1404.0;42.2;49.9;48.0;88.9;0.0;0.0;     ;J2015M72;2;259.1;319.6
308.5256667;-41.9633611;20 34 06.16;1.5;-41 57 48.10;1.7;1290.0;38.7;1290.0;38.7;64.8;55.6;36.4;0.0;0.0;     ;J2040M44;2;1063.7;950.7
308.68475;-35.8145;20 34 44.34;1.5;-35 48 52.20;1.7;2398.0;72.0;2609.0;78.3;76.6;58.8;44.6;0.0;0.0;     ;J2042M36;1;1186.7;448.0
308.9477917;-34.9010278;20 35 47.47;1.5;-34 54 03.70;1.7;8004.0;240.1;8920.0;339.0;82.9;48.5;11.0;39.2;0.0; 39.1;J2042M36;1;1121.6;624.4
311.232;-54.9335556;20 44 55.68;1.5;-54 56 00.80;1.7;1370.0;41.1;1563.0;46.9;54.3;51.3;90.8;0.0;0.0;     ;J2048M56;1;849.4;873.7
311.3237917;-35.9366111;20 45 17.71;1.5;-35 56 11.80;1.7;1368.0;41.1;1398.0;42.0;76.6;60.5;152.6;0.0;0.0;     ;J2042M36;1;486.7;426.7
311.335125;-60.317138899999996;20 45 20.43;1.5;-60 19 01.70;1.7;3525.0;105.8;4407.0;166.0;61.0;48.5;42.7;37.6;0.0; 56.2;J2100M60;2;1298.5;506.9
312.0507083;-66.82225;20 48 12.17;1.5;-66 49 20.10;1.7;1154.0;34.6;1154.0;34.6;48.5;45.0;92.7;0.0;0.0;     ;J2100M68;1;1084.7;1002.9
312.12525;-58.705972200000005;20 48 30.06;1.5;-58 42 21.50;1.7;1337.0;40.2;1337.0;40.2;52.0;48.3;138.8;0.0;0.0;     ;J2100M60;1;1193.5;968.5
312.1525;-57.846861100000005;20 48 36.60;1.5;-57 50 48.70;1.7;1121.0;33.7;1121.0;33.7;54.3;46.0;164.5;0.0;0.0;     ;J2048M56;1;678.4;84.0
313.0087083;-57.06852779999999;20 52 02.09;1.5;-57 04 06.70;1.7;1930.0;57.9;1975.0;59.3;54.3;46.6;73.6;0.0;0.0;     ;J2048M56;1;525.5;294.0
313.0734583;-36.6753611;20 52 17.63;1.5;-36 40 31.30;1.7;2622.0;78.7;2714.0;81.5;76.6;52.4;125.8;0.0;0.0;     ;J2100M36;2;1210.6;282.1
314.0675833;-47.246694399999996;20 56 16.22;1.5;-47 14 48.10;1.7;2109.0;63.3;2138.0;64.2;60.6;49.4;55.5;0.0;0.0;     ;J2100M48;1;912.1;706.3
315.495875;-42.321388899999995;21 01 59.01;1.5;-42 19 17.00;1.7;1295.0;38.9;1295.0;38.9;64.8;45.0;89.4;0.0;0.0;     ;J2100M44;1;585.0;871.3
315.8575;-63.947;21 03 25.80;1.5;-63 56 49.20;1.7;1508.0;45.3;1509.0;45.3;50.1;47.5;138.5;0.0;0.0;     ;J2100M64;1;581.8;648.8
316.25525;-48.8132778;21 05 01.26;1.5;-48 48 47.80;1.7;1326.0;39.8;1516.0;45.5;60.6;56.0;52.9;0.0;0.0;     ;J2100M48;1;434.5;324.6
316.51225;-71.3715833;21 06 02.94;1.5;-71 22 17.70;1.7;1206.0;36.2;1206.0;36.2;47.3;45.0;88.7;0.0;0.0;     ;J2100M72;1;546.9;863.7
316.7490833;-65.7954722;21 06 59.78;1.5;-65 47 43.70;1.7;1553.0;46.6;1555.0;46.7;50.1;45.1;93.9;0.0;0.0;     ;J2100M64;1;470.3;103.1
317.2112917;-48.772611100000006;21 08 50.71;1.5;-48 46 21.40;1.7;1459.0;43.8;1459.0;43.8;60.6;50.0;132.8;0.0;0.0;     ;J2120M48;2;1306.3;328.0
317.388;-41.1725556;21 09 33.12;1.5;-41 10 21.20;1.7;1744.0;52.4;1823.0;54.7;70.0;47.4;82.9;0.0;0.0;     ;J2120M40;2;1348.2;201.3
317.710125;-33.8529167;21 10 50.43;1.5;-33 51 10.50;1.7;1545.0;46.4;1616.0;48.6;84.9;66.1;35.2;0.0;0.0;     ;J2118M32;1;1191.4;50.6
318.5140417;-35.0441667;21 14 03.37;1.5;-35 02 39.00;1.7;1909.0;57.3;1948.0;58.5;76.6;60.4;153.8;0.0;0.0;     ;J2118M36;1;969.2;598.1
319.0915;-52.78825;21 16 21.96;1.5;-52 47 17.70;1.7;1240.0;37.2;1270.0;38.1;57.1;49.8;127.3;0.0;0.0;     ;J2112M52;1;489.0;351.4
319.544375;-30.321111100000003;21 18 10.65;1.5;-30 19 16.00;1.7;3647.0;109.5;3888.0;116.7;84.9;51.6;61.6;0.0;0.0;     ;J2118M32;1;692.5;665.1
320.3670833;-53.6243889;21 21 28.10;1.5;-53 37 27.80;1.7;1200.0;36.0;1221.0;36.7;57.1;47.0;109.5;0.0;0.0;     ;J2112M52;1;245.7;131.2
320.4787917;-64.0751111;21 21 54.91;1.5;-64 04 30.40;1.7;2010.0;60.3;2076.0;62.3;50.1;48.1;55.6;0.0;0.0;     ;J2130M64;1;994.1;607.8
321.5136667;-39.67825;21 26 03.28;1.5;-39 40 41.70;1.7;1243.0;37.3;1244.0;37.4;70.0;46.7;7.8;0.0;0.0;     ;J2120M40;1;323.8;519.6
321.5619167;-55.3536389;21 26 14.86;1.5;-55 21 13.10;1.7;2427.0;72.8;2530.0;75.9;54.3;48.8;144.0;0.0;0.0;     ;J2112M56;2;42.7;746.2
321.628125;-46.096388899999994;21 26 30.75;1.5;-46 05 47.00;1.7;1396.0;41.9;1520.0;45.6;64.8;49.8;106.1;0.0;0.0;     ;J2120M44;2;335.6;11.0
322.8460417;-31.354;21 31 23.05;1.5;-31 21 14.40;1.7;2166.0;65.0;2210.0;66.4;84.9;57.5;135.8;0.0;0.0;     ;J2136M32;1;1027.5;485.1
324.5041667;-46.778;21 38 01.00;1.5;-46 46 40.80;1.7;1716.0;51.5;1919.0;57.6;60.6;52.8;63.7;0.0;0.0;     ;J2140M48;1;816.1;820.9
324.8313333;-42.21388889999999;21 39 19.52;1.5;-42 12 50.00;1.7;1307.0;39.3;1372.0;41.2;64.8;51.1;58.1;0.0;0.0;     ;J2140M44;1;745.9;896.0
325.8877083;-43.2078611;21 43 33.05;1.5;-43 12 28.30;1.7;2877.0;86.3;3071.0;92.2;64.8;57.3;140.3;0.0;0.0;     ;J2140M44;1;493.3;669.3
325.89070830000003;-43.2235278;21 43 33.77;1.5;-43 13 24.70;1.7;1788.0;53.7;1896.0;56.9;64.8;55.8;144.5;0.0;0.0;     ;J2140M44;1;492.6;665.7
326.4260417;-34.693;21 45 42.25;1.5;-34 41 34.80;1.7;1298.0;39.0;1360.0;40.9;79.6;46.0;173.4;0.0;0.0;     ;J2136M36;2;52.4;661.6
326.8064167;-75.6035833;21 47 13.54;1.5;-75 36 12.90;1.7;1851.0;55.6;1952.0;58.6;48.1;45.8;48.7;0.0;0.0;     ;J2145M76;1;659.7;809.7
326.8484167;-81.53572220000001;21 47 23.62;1.5;-81 32 08.60;1.7;3636.0;109.1;5092.0;178.3;64.0;45.0;159.1;44.9;0.0;158.5;J2100M80;2;138.3;142.1
328.4116667;-46.638361100000004;21 53 38.80;1.5;-46 38 18.10;1.7;1280.0;38.4;1280.0;38.4;60.6;45.0;1.2;0.0;0.0;     ;J2200M48;1;1061.9;852.4
328.5303333;-51.8383611;21 54 07.28;1.5;-51 50 18.10;1.7;5083.0;152.5;5260.0;157.8;57.1;49.9;149.8;0.0;0.0;     ;J2200M52;1;1002.2;595.3
329.26975;-69.69555559999999;21 57 04.74;1.5;-69 41 44.00;1.7;19750.0;592.5;24162.0;1105.9;53.8;49.8;24.0;25.6;18.5; 49.6;J2136M68;2;107.4;115.9
329.2906667;-69.67875;21 57 09.76;1.5;-69 40 43.50;1.7;10030.0;300.9;14444.0;607.3;56.6;55.6;95.3;34.3;27.2; 91.3;J2136M68;2;104.5;120.8
329.41704169999997;-66.2007778;21 57 40.09;1.5;-66 12 02.80;1.7;1197.0;35.9;1216.0;36.5;49.2;45.1;12.2;0.0;0.0;     ;J2212M68;1;1177.9;1187.2
329.4483333;-69.6982222;21 57 47.60;1.5;-69 41 53.60;1.7;4457.0;133.7;5457.0;208.4;56.2;47.7;20.7;29.4;0.0; 30.1;J2136M68;2;87.3;113.5
330.30870830000003;-37.7805;22 01 14.09;1.5;-37 46 49.80;1.7;1655.0;49.7;1927.0;57.9;76.6;58.5;55.6;0.0;0.0;     ;J2154M36;1;237.2;70.0
330.484875;-33.350055600000005;22 01 56.37;1.5;-33 21 00.20;1.7;1954.0;58.7;2111.0;63.4;84.9;69.6;27.9;0.0;0.0;     ;J2154M32;2;162.5;137.2
330.52383330000004;-51.0996667;22 02 05.72;1.5;-51 05 58.80;1.7;1203.0;36.1;1227.0;36.8;58.2;45.1;175.3;0.0;0.0;     ;J2200M52;1;597.3;787.9
331.2700417;-55.295222200000005;22 05 04.81;1.5;-55 17 42.80;1.7;2666.0;80.0;2714.0;81.4;54.3;47.1;113.3;0.0;0.0;     ;J2200M56;1;468.4;774.4
331.93179169999996;-53.7763611;22 07 43.63;1.5;-53 46 34.90;1.7;1576.0;47.3;1799.0;54.0;57.1;54.7;122.3;0.0;0.0;     ;J2200M52;1;331.5;94.0
332.1965;-63.4299167;22 08 47.16;1.5;-63 25 47.70;1.7;1390.0;41.7;1410.0;42.3;50.1;47.6;40.4;0.0;0.0;     ;J2200M64;1;383.5;796.7
332.5904583;-45.711833299999995;22 10 21.71;1.5;-45 42 42.60;1.7;1986.0;59.6;2066.0;62.0;66.7;46.0;10.1;0.0;0.0;     ;J2220M44;2;1255.5;95.3
332.7711667;-43.5526111;22 11 05.08;1.5;-43 33 09.40;1.7;1209.0;36.3;1258.0;37.8;64.8;53.0;128.8;0.0;0.0;     ;J2200M44;2;48.0;584.0
333.2816667;-40.1995833;22 13 07.60;1.5;-40 11 58.50;1.7;1316.0;39.5;1316.0;39.5;70.0;45.0;1.1;0.0;0.0;     ;J2220M40;1;1134.5;409.4
333.660375;-38.595611100000006;22 14 38.49;1.5;-38 35 44.20;1.7;2414.0;72.5;2506.0;75.2;70.0;47.7;75.5;0.0;0.0;     ;J2220M40;1;1047.6;747.8
334.2302917;-45.362305600000006;22 16 55.27;1.5;-45 21 44.30;1.7;2700.0;81.0;2726.0;81.8;64.8;48.3;62.3;0.0;0.0;     ;J2220M44;1;882.0;179.7
334.5465417;-30.4000833;22 18 11.17;1.5;-30 24 00.30;1.7;1169.0;35.2;1296.0;39.0;84.9;55.9;57.2;0.0;0.0;     ;J2212M32;1;268.5;649.8
334.57925;-50.64475;22 18 19.02;1.5;-50 38 41.10;1.7;1435.0;43.1;1464.0;43.9;57.1;49.9;149.5;0.0;0.0;     ;J2224M52;1;999.8;903.2
335.8660833;-50.2872778;22 23 27.86;1.5;-50 17 14.20;1.7;1349.0;40.5;1554.0;46.7;57.1;54.0;51.4;0.0;0.0;     ;J2224M52;1;733.0;997.6
336.737625;-62.631;22 26 57.03;1.5;-62 37 51.60;1.7;1137.0;34.2;1263.0;37.9;50.4;49.8;117.5;0.0;0.0;     ;J2230M64;1;819.7;1036.0
336.76075;-52.5568889;22 27 02.58;1.5;-52 33 24.80;1.7;3933.0;118.0;4252.0;127.6;57.1;51.6;140.4;0.0;0.0;     ;J2224M52;1;553.6;411.8
337.3270833;-40.8588333;22 29 18.50;1.5;-40 51 31.80;1.7;4170.0;125.1;4320.0;129.6;70.0;52.6;22.5;0.0;0.0;     ;J2240M40;2;1366.4;267.0
337.4447917;-38.3997222;22 29 46.75;1.5;-38 23 59.00;1.7;3376.0;101.3;3665.0;110.0;70.0;54.1;57.6;0.0;0.0;     ;J2240M40;2;1360.1;784.6
337.7809167;-66.31391670000001;22 31 07.42;1.5;-66 18 50.10;1.7;1120.0;33.6;1120.0;33.6;48.6;45.0;93.9;0.0;0.0;     ;J2248M68;2;1259.2;1148.0
338.8047917;-48.599611100000004;22 35 13.15;1.5;-48 35 58.60;1.7;1165.0;35.0;1216.0;36.5;60.6;54.1;42.9;0.0;0.0;     ;J2240M48;1;963.7;376.7
341.6410833;-30.746111100000004;22 46 33.86;1.5;-30 44 46.00;1.7;1735.0;52.1;1836.0;55.1;84.9;52.4;58.8;0.0;0.0;     ;J2248M32;1;806.0;591.4
341.7659167;-36.9631667;22 47 03.82;1.5;-36 57 47.40;1.7;1636.0;49.1;1705.0;51.2;76.6;59.7;140.0;0.0;0.0;     ;J2248M36;1;766.2;229.7
343.2635833;-40.9629722;22 53 03.26;1.5;-40 57 46.70;1.7;6891.0;206.7;7302.0;219.1;70.0;54.7;131.0;0.0;0.0;     ;J2300M40;1;1134.1;248.7
343.75;-39.217722200000004;22 55 00.00;1.5;-39 13 03.80;1.7;1801.0;54.1;1885.0;56.6;70.5;47.1;101.4;0.0;0.0;     ;J2300M40;1;1022.0;617.1
343.9581667;-52.7619167;22 55 49.96;1.5;-52 45 42.90;1.7;3987.0;119.6;3988.0;119.7;57.1;45.3;99.1;0.0;0.0;     ;J2248M52;1;317.3;355.4
344.1730417;-46.2922222;22 56 41.53;1.5;-46 17 32.00;1.7;1398.0;42.0;1683.0;50.5;60.6;57.5;126.5;0.0;0.0;     ;J2300M48;1;892.0;938.5
344.198125;-51.978666700000005;22 56 47.55;1.5;-51 58 43.20;1.7;3946.0;118.4;3947.0;118.4;57.1;45.0;88.3;0.0;0.0;     ;J2248M52;1;262.0;556.2
344.63241669999996;-70.2445278;22 58 31.78;1.5;-70 14 40.30;1.7;1540.0;46.2;1545.0;46.4;47.3;45.7;125.3;0.0;0.0;     ;J2315M72;1;1160.1;1201.5
345.5998333;-37.30175;23 02 23.96;1.5;-37 18 06.30;1.7;4242.0;127.3;4243.0;127.3;76.6;57.2;140.3;0.0;0.0;     ;J2306M36;1;939.3;164.0
345.9479167;-42.2495;23 03 47.50;1.5;-42 14 58.20;1.7;1127.0;33.8;1201.0;36.1;64.8;55.7;144.9;0.0;0.0;     ;J2300M44;1;475.4;887.0
346.23175;-34.52475;23 04 55.62;1.5;-34 31 29.10;1.7;1766.0;53.0;1861.0;55.9;76.6;57.9;135.3;0.0;0.0;     ;J2306M36;1;777.3;698.7
346.9692917;-41.5460556;23 07 52.63;1.5;-41 32 45.80;1.7;2234.0;67.0;2344.0;70.3;70.0;47.5;79.8;0.0;0.0;     ;J2300M40;1;222.7;125.4
347.78825;-56.4131111;23 11 09.18;1.5;-56 24 47.20;1.7;1935.0;58.1;1936.0;58.1;54.3;45.0;90.2;0.0;0.0;     ;J2312M56;1;743.3;472.9
348.2315;-41.4491667;23 12 55.56;1.5;-41 26 57.00;1.7;2142.0;64.3;2200.0;66.0;70.0;48.6;115.1;0.0;0.0;     ;J2320M40;1;1138.8;146.4
348.3621667;-53.72472220000001;23 13 26.92;1.5;-53 43 29.00;1.7;2305.0;69.2;2313.0;69.4;57.1;45.4;7.0;0.0;0.0;     ;J2312M52;1;634.9;111.1
