image,center-ra,center-dec,radius,rms
C0600M36.fits,90.0,-35.983333332228966,2.154686491927894,0.0005900272368543517
C0600M40.fits,90.0,-39.983333332228966,2.1546864919278907,0.0005672979657716998
C0600P32.fits,90.0,32.016666667771034,2.1546864919278903,0.0004918573646124826
C0600P36.fits,90.0,36.016666667771034,2.1546864919278907,0.0005339247600149893
C0600P40.fits,90.0,40.016666667771034,2.154686491927894,0.0004916679719973114
C0600P44.fits,90.0,44.016666667771034,2.154686491927887,0.0004624384646076262
C0600P48.fits,90.0,48.016666667771034,2.1546864919278903,0.0004896302886318874
C0600P52.fits,90.0,52.016666667771034,2.154686491927887,0.0004565322835563505
C0600P56.fits,90.0,56.016666667771034,2.154686491927887,0.00042812281763978554
C0600P60.fits,90.0,60.016666667771034,2.154686491927894,0.0005643000321913443
C0600P64.fits,90.0,64.01666666777103,2.1546864919278805,0.0004893458175044833
C0600P68.fits,90.0,68.01666666777103,2.1546864919278907,0.0004853857215548535
C0600P72.fits,90.0,72.01666666777103,2.154686491927894,0.0005286096739818486
C0600P76.fits,90.0,76.01666666777103,2.1546864919278916,0.0005151979000735911
C0600P80.fits,90.0,80.01666666777103,2.1546864919278916,0.0004977977762804296
C0600P84.fits,90.0,84.01666666777103,2.154686491927893,0.00046138197633964793
C0600P88.fits,90.0,88.01666666777103,2.154686491927887,0.0003412904690324045
C0608M04.fits,92.0,-3.983333332228966,2.15468649192789,0.0005057162623031405
C0608M08.fits,92.0,-7.983333332228966,2.15468649192789,0.0005667104320677654
C0608M12.fits,92.0,-11.983333332228966,2.1546864919278916,0.0004851604801860178
C0608M16.fits,92.0,-15.983333332228966,2.154686491927892,0.0005711603851619681
C0608M20.fits,92.0,-19.983333332228966,2.154686491927884,0.0005383206908617351
C0608M24.fits,92.0,-23.983333332228966,2.1546864919278907,0.0005468620093002372
C0608M28.fits,92.0,-27.983333332228966,2.1546864919278907,0.0004390764510546103
C0608P00.fits,92.0,0.016666667771033872,2.1546864919278903,0.0005143489265961934
C0608P04.fits,92.0,4.016666667771034,2.15468649192789,0.0005402456965474445
C0608P08.fits,92.0,8.016666667771034,2.1546864919278907,0.0005750562367933394
C0608P12.fits,92.0,12.016666667771034,2.1546864919278907,0.0006035574593235583
C0608P16.fits,92.0,16.016666667771034,2.154686491927894,0.0006220854923826183
C0608P20.fits,92.0,20.016666667771034,2.154686491927887,0.0005564040470635473
C0608P24.fits,92.0,24.016666667771034,2.1546864919278934,0.0004891104371975226
C0608P28.fits,92.0,28.016666667771034,2.154686491927894,0.0005256148941179794
C0618M32.fits,94.5,-31.983333332228966,2.1546864919278903,0.0005411377030935236
C0618M36.fits,94.5,-35.983333332228966,2.154686491927894,0.000495420825091506
C0618P32.fits,94.5,32.016666667771034,2.1546864919278903,0.0005079991528367493
C0618P36.fits,94.5,36.016666667771034,2.1546864919278907,0.00048223622081759287
C0620M40.fits,95.0,-39.983333332228966,2.1546864919278907,0.0005547809500719128
C0620P40.fits,95.0,40.016666667771034,2.154686491927894,0.0004671619063573657
C0620P44.fits,95.0,44.016666667771034,2.154686491927887,0.0005059298041621946
C0620P48.fits,95.0,48.016666667771034,2.1546864919278903,0.0004831584477551491
C0624M04.fits,96.0,-3.983333332228966,2.15468649192789,0.0005526003033441639
C0624M08.fits,96.0,-7.983333332228966,2.15468649192789,0.0005946116365484211
C0624M12.fits,96.0,-11.983333332228966,2.1546864919278916,0.0005193197785664034
C0624M16.fits,96.0,-15.983333332228966,2.154686491927892,0.0005164947079085686
C0624M20.fits,96.0,-19.983333332228966,2.154686491927884,0.0005342985853869964
C0624M24.fits,96.0,-23.983333332228966,2.1546864919278907,0.0004906265468918393
C0624M28.fits,96.0,-27.983333332228966,2.1546864919278907,0.0005129247967278929
C0624P00.fits,96.0,0.016666667771033872,2.1546864919278903,0.0005834848636211168
C0624P04.fits,96.0,4.016666667771034,2.15468649192789,0.0005825817066249944
C0624P08.fits,96.0,8.016666667771034,2.1546864919278907,0.0004919528317053339
C0624P12.fits,96.0,12.016666667771034,2.1546864919278907,0.0005435058009915478
C0624P16.fits,96.0,16.016666667771034,2.154686491927894,0.0005466464854893271
C0624P20.fits,96.0,20.016666667771034,2.154686491927887,0.0005254202031814441
C0624P24.fits,96.0,24.016666667771034,2.1546864919278934,0.00046397834971603525
C0624P28.fits,96.0,28.016666667771034,2.154686491927894,0.0004480888479289084
C0624P52.fits,96.0,52.016666667771034,2.154686491927887,0.0005168200033056754
C0624P56.fits,96.0,56.016666667771034,2.154686491927887,0.0004648315659414984
C0630P60.fits,97.5,60.016666667771034,2.154686491927894,0.0005647462470536056
C0630P64.fits,97.5,64.01666666777103,2.1546864919278805,0.0005411225173262429
C0636M32.fits,99.0,-31.983333332228966,2.1546864919278903,0.0004564084118661773
C0636M36.fits,99.0,-35.983333332228966,2.154686491927894,0.0005286454487121392
C0636P32.fits,99.0,32.016666667771034,2.1546864919278903,0.0005210541252751693
C0636P36.fits,99.0,36.016666667771034,2.1546864919278907,0.00046210630513981353
C0636P68.fits,99.0,68.01666666777103,2.1546864919278907,0.0005193893179722899
C0640M04.fits,100.0,-3.983333332228966,2.15468649192789,0.0005366237941841937
C0640M08.fits,100.0,-7.983333332228966,2.15468649192789,0.0005648118972301511
C0640M12.fits,100.0,-11.983333332228966,2.1546864919278916,0.0005479284142135861
C0640M16.fits,100.0,-15.983333332228966,2.154686491927892,0.0005191102269230503
C0640M20.fits,100.0,-19.983333332228966,2.154686491927884,0.00043752583601577416
C0640M24.fits,100.0,-23.983333332228966,2.1546864919278907,0.0005117154255844725
C0640M28.fits,100.0,-27.983333332228966,2.1546864919278907,0.0005335450887320757
C0640M40.fits,100.0,-39.983333332228966,2.1546864919278907,0.0005172852309187132
C0640P00.fits,100.0,0.016666667771033872,2.1546864919278903,0.0005459831572939758
C0640P04.fits,100.0,4.016666667771034,2.15468649192789,0.000562208821697496
C0640P08.fits,100.0,8.016666667771034,2.1546864919278907,0.0006402183545571076
C0640P12.fits,100.0,12.016666667771034,2.1546864919278907,0.0005669887781461507
C0640P16.fits,100.0,16.016666667771034,2.154686491927894,0.0005226483675347653
C0640P20.fits,100.0,20.016666667771034,2.154686491927887,0.0005364536520217591
C0640P24.fits,100.0,24.016666667771034,2.1546864919278934,0.0004961465647286856
C0640P28.fits,100.0,28.016666667771034,2.154686491927894,0.0005460508050035214
C0640P40.fits,100.0,40.016666667771034,2.154686491927894,0.0005077971533911222
C0640P44.fits,100.0,44.016666667771034,2.154686491927887,0.00048497147061161066
C0640P48.fits,100.0,48.016666667771034,2.1546864919278903,0.0004886225402562595
C0645P72.fits,101.25,72.01666666777103,2.154686491927894,0.0005383221990637868
C0645P76.fits,101.25,76.01666666777103,2.1546864919278916,0.0005172342109823213
C0648P52.fits,102.0,52.016666667771034,2.154686491927887,0.000519460318381594
C0648P56.fits,102.0,56.016666667771034,2.154686491927887,0.0005275376324394561
C0654M32.fits,103.5,-31.983333332228966,2.1546864919278903,0.0004911363660351906
C0654M36.fits,103.5,-35.983333332228966,2.154686491927894,0.0004959541318920894
C0654P32.fits,103.5,32.016666667771034,2.1546864919278903,0.0004681100564581916
C0654P36.fits,103.5,36.016666667771034,2.1546864919278907,0.00046676785813917765
C0656M04.fits,104.0,-3.983333332228966,2.15468649192789,0.0005420505737238188
C0656M08.fits,104.0,-7.983333332228966,2.15468649192789,0.0005417560595192282
C0656M12.fits,104.0,-11.983333332228966,2.1546864919278916,0.0005141126657406105
C0656M16.fits,104.0,-15.983333332228966,2.154686491927892,0.0004921293548801734
C0656M20.fits,104.0,-19.983333332228966,2.154686491927884,0.0005097996951340318
C0656M24.fits,104.0,-23.983333332228966,2.1546864919278907,0.0005330329584813143
C0656M28.fits,104.0,-27.983333332228966,2.1546864919278907,0.0005047500689692143
C0656P00.fits,104.0,0.016666667771033872,2.1546864919278903,0.0004781423646963162
C0656P04.fits,104.0,4.016666667771034,2.15468649192789,0.0005131639845648082
C0656P08.fits,104.0,8.016666667771034,2.1546864919278907,0.0004635181664139559
C0656P12.fits,104.0,12.016666667771034,2.1546864919278907,0.00045935182666766427
C0656P16.fits,104.0,16.016666667771034,2.154686491927894,0.0004876088244241739
C0656P20.fits,104.0,20.016666667771034,2.154686491927887,0.000538885369467287
C0656P24.fits,104.0,24.016666667771034,2.1546864919278934,0.0005194872944519607
C0656P28.fits,104.0,28.016666667771034,2.154686491927894,0.0004677483539548301
C0700M40.fits,105.0,-39.983333332228966,2.1546864919278907,0.0004954457692059644
C0700P40.fits,105.0,40.016666667771034,2.154686491927894,0.0004912372074872581
C0700P44.fits,105.0,44.016666667771034,2.154686491927887,0.0005100979965579822
C0700P48.fits,105.0,48.016666667771034,2.1546864919278903,0.0004915821807753993
C0700P60.fits,105.0,60.016666667771034,2.154686491927894,0.000556230609521703
C0700P64.fits,105.0,64.01666666777103,2.1546864919278805,0.0005130687747855504
C0700P80.fits,105.0,80.01666666777103,2.1546864919278916,0.0005147080532068771
C0712M04.fits,108.0,-3.983333332228966,2.15468649192789,0.0005761969049855782
C0712M08.fits,108.0,-7.983333332228966,2.15468649192789,0.0005386104339665645
C0712M12.fits,108.0,-11.983333332228966,2.1546864919278916,0.0005932181878845291
C0712M16.fits,108.0,-15.983333332228966,2.154686491927892,0.0005338025159407393
C0712M20.fits,108.0,-19.983333332228966,2.154686491927884,0.000506327784282697
C0712M24.fits,108.0,-23.983333332228966,2.1546864919278907,0.00048526844714316295
C0712M28.fits,108.0,-27.983333332228966,2.1546864919278907,0.0005626333142187994
C0712M32.fits,108.0,-31.983333332228966,2.1546864919278903,0.0005671613552037658
C0712M36.fits,108.0,-35.983333332228966,2.154686491927894,0.0005250601909505863
C0712P00.fits,108.0,0.016666667771033872,2.1546864919278903,0.0005097567178251485
C0712P04.fits,108.0,4.016666667771034,2.15468649192789,0.0005443117507182868
C0712P08.fits,108.0,8.016666667771034,2.1546864919278907,0.0005601380831437167
C0712P12.fits,108.0,12.016666667771034,2.1546864919278907,0.0005134438881145802
C0712P16.fits,108.0,16.016666667771034,2.154686491927894,0.0005115667395919963
C0712P20.fits,108.0,20.016666667771034,2.154686491927887,0.00046561953042672974
C0712P24.fits,108.0,24.016666667771034,2.1546864919278934,0.0004386531096367003
C0712P28.fits,108.0,28.016666667771034,2.154686491927894,0.0005303558766804036
C0712P32.fits,108.0,32.016666667771034,2.1546864919278903,0.000506607231006645
C0712P36.fits,108.0,36.016666667771034,2.1546864919278907,0.0004971850735282136
C0712P52.fits,108.0,52.016666667771034,2.154686491927887,0.0005220313451562857
C0712P56.fits,108.0,56.016666667771034,2.154686491927887,0.0004779010376640431
C0712P68.fits,108.0,68.01666666777103,2.1546864919278907,0.0005146972616267016
C0720M40.fits,110.0,-39.983333332228966,2.1546864919278907,0.0005284089776814768
C0720P40.fits,110.0,40.016666667771034,2.154686491927894,0.0004809345218863768
C0720P44.fits,110.0,44.016666667771034,2.154686491927887,0.0005282829470929668
C0720P48.fits,110.0,48.016666667771034,2.1546864919278903,0.0004899357297241453
C0728M04.fits,112.0,-3.983333332228966,2.15468649192789,0.0005057754721857022
C0728M08.fits,112.0,-7.983333332228966,2.15468649192789,0.0005129366796058068
C0728M12.fits,112.0,-11.983333332228966,2.1546864919278916,0.0005033886211057922
C0728M16.fits,112.0,-15.983333332228966,2.154686491927892,0.0004857413080772507
C0728M20.fits,112.0,-19.983333332228966,2.154686491927884,0.0005650455100875655
C0728M24.fits,112.0,-23.983333332228966,2.1546864919278907,0.0005837807875709057
C0728M28.fits,112.0,-27.983333332228966,2.1546864919278907,0.000520120635797098
C0728P00.fits,112.0,0.016666667771033872,2.1546864919278903,0.0004670057795843011
C0728P04.fits,112.0,4.016666667771034,2.15468649192789,0.0005339347590728985
C0728P08.fits,112.0,8.016666667771034,2.1546864919278907,0.00039300081418313504
C0728P12.fits,112.0,12.016666667771034,2.1546864919278907,0.0005335373381618913
C0728P16.fits,112.0,16.016666667771034,2.154686491927894,0.0005424782192592648
C0728P20.fits,112.0,20.016666667771034,2.154686491927887,0.0005506583631848115
C0728P24.fits,112.0,24.016666667771034,2.1546864919278934,0.000504972301901276
C0728P28.fits,112.0,28.016666667771034,2.154686491927894,0.0004815550094764139
C0730M32.fits,112.5,-31.983333332228966,2.1546864919278903,0.0005171835384937751
C0730M36.fits,112.5,-35.983333332228966,2.154686491927894,0.0005634687880617999
C0730P32.fits,112.5,32.016666667771034,2.1546864919278903,0.0005259870946683373
C0730P36.fits,112.5,36.016666667771034,2.1546864919278907,0.00045664474752139805
C0730P60.fits,112.5,60.016666667771034,2.154686491927894,0.0005282485931869506
C0730P64.fits,112.5,64.01666666777103,2.1546864919278805,0.0005571272587981225
C0730P72.fits,112.5,72.01666666777103,2.154686491927894,0.0004875327102374501
C0730P76.fits,112.5,76.01666666777103,2.1546864919278916,0.0004954448542129419
C0730P84.fits,112.5,84.01666666777103,2.154686491927893,0.000438613901157519
C0736P52.fits,114.0,52.016666667771034,2.154686491927887,0.0004898995097201496
C0736P56.fits,114.0,56.016666667771034,2.154686491927887,0.00046249224698289795
C0740M40.fits,115.0,-39.983333332228966,2.1546864919278907,0.0005578238472432676
C0740P40.fits,115.0,40.016666667771034,2.154686491927894,0.00046523405713438536
C0740P44.fits,115.0,44.016666667771034,2.154686491927887,0.0005533198132458815
C0740P48.fits,115.0,48.016666667771034,2.1546864919278903,0.00046599921164329537
C0744M04.fits,116.0,-3.983333332228966,2.15468649192789,0.0005123017880696588
C0744M08.fits,116.0,-7.983333332228966,2.15468649192789,0.0006007544559065997
C0744M12.fits,116.0,-11.983333332228966,2.1546864919278916,0.0004483308783889652
C0744M16.fits,116.0,-15.983333332228966,2.154686491927892,0.0005054706887215756
C0744M20.fits,116.0,-19.983333332228966,2.154686491927884,0.0005679546754815523
C0744M24.fits,116.0,-23.983333332228966,2.1546864919278907,0.0005084727042237049
C0744M28.fits,116.0,-27.983333332228966,2.1546864919278907,0.0005328755687968414
C0744P00.fits,116.0,0.016666667771033872,2.1546864919278903,0.000492653543224515
C0744P04.fits,116.0,4.016666667771034,2.15468649192789,0.0004897910066427721
C0744P08.fits,116.0,8.016666667771034,2.1546864919278907,0.0005639920039590701
C0744P12.fits,116.0,12.016666667771034,2.1546864919278907,0.0005281527209911141
C0744P16.fits,116.0,16.016666667771034,2.154686491927894,0.0006033020995738761
C0744P20.fits,116.0,20.016666667771034,2.154686491927887,0.0004785171932443973
C0744P24.fits,116.0,24.016666667771034,2.1546864919278934,0.0004555462931951526
C0744P28.fits,116.0,28.016666667771034,2.154686491927894,0.0005047111222357943
C0748M32.fits,117.0,-31.983333332228966,2.1546864919278903,0.0005316236248361632
C0748M36.fits,117.0,-35.983333332228966,2.154686491927894,0.000571967756446862
C0748P32.fits,117.0,32.016666667771034,2.1546864919278903,0.0005280894058679509
C0748P36.fits,117.0,36.016666667771034,2.1546864919278907,0.0004932648861376479
C0748P68.fits,117.0,68.01666666777103,2.1546864919278907,0.0005052731192814366
C0800M04.fits,120.0,-3.983333332228966,2.15468649192789,0.0005112091791658696
C0800M08.fits,120.0,-7.983333332228966,2.15468649192789,0.0005062839512295105
C0800M12.fits,120.0,-11.983333332228966,2.1546864919278916,0.0005912455238145168
C0800M16.fits,120.0,-15.983333332228966,2.154686491927892,0.0005006142359835316
C0800M20.fits,120.0,-19.983333332228966,2.154686491927884,0.000497296092453358
C0800M24.fits,120.0,-23.983333332228966,2.1546864919278907,0.0005177446201955333
C0800M28.fits,120.0,-27.983333332228966,2.1546864919278907,0.0005121279389467099
C0800M40.fits,120.0,-39.983333332228966,2.1546864919278907,0.0005401088029013025
C0800P00.fits,120.0,0.016666667771033872,2.1546864919278903,0.000471662015795042
C0800P04.fits,120.0,4.016666667771034,2.15468649192789,0.0005067312072026847
C0800P08.fits,120.0,8.016666667771034,2.1546864919278907,0.0005186683590808504
C0800P12.fits,120.0,12.016666667771034,2.1546864919278907,0.0005596271805386254
C0800P16.fits,120.0,16.016666667771034,2.154686491927894,0.0005094172261056047
C0800P20.fits,120.0,20.016666667771034,2.154686491927887,0.00047001202864920856
C0800P24.fits,120.0,24.016666667771034,2.1546864919278934,0.0004918288312732756
C0800P28.fits,120.0,28.016666667771034,2.154686491927894,0.0004934641132650022
C0800P40.fits,120.0,40.016666667771034,2.154686491927894,0.0004819964126468912
C0800P44.fits,120.0,44.016666667771034,2.154686491927887,0.0005273241513860012
C0800P48.fits,120.0,48.016666667771034,2.1546864919278903,0.0005079317969525975
C0800P52.fits,120.0,52.016666667771034,2.154686491927887,0.0004703213691081914
C0800P56.fits,120.0,56.016666667771034,2.154686491927887,0.0005104090844088934
C0800P60.fits,120.0,60.016666667771034,2.154686491927894,0.000545456886668568
C0800P64.fits,120.0,64.01666666777103,2.1546864919278805,0.0004976839646075946
C0800P80.fits,120.0,80.01666666777103,2.1546864919278916,0.00048399412167333895
C0806M32.fits,121.5,-31.983333332228966,2.1546864919278903,0.0005229972326904728
C0806M36.fits,121.5,-35.983333332228966,2.154686491927894,0.000534438545894092
C0806P32.fits,121.5,32.016666667771034,2.1546864919278903,0.00043618831092333765
C0806P36.fits,121.5,36.016666667771034,2.1546864919278907,0.0004820096253662741
C0815P72.fits,123.75,72.01666666777103,2.154686491927894,0.0005340895270029485
C0815P76.fits,123.75,76.01666666777103,2.1546864919278916,0.0005031048820384297
C0816M04.fits,124.0,-3.983333332228966,2.15468649192789,0.0005257589297295001
C0816M08.fits,124.0,-7.983333332228966,2.15468649192789,0.0005520286777804866
C0816M12.fits,124.0,-11.983333332228966,2.1546864919278916,0.0005124103618109945
C0816M16.fits,124.0,-15.983333332228966,2.154686491927892,0.0005025800945387307
C0816M20.fits,124.0,-19.983333332228966,2.154686491927884,0.0004942146680744992
C0816M24.fits,124.0,-23.983333332228966,2.1546864919278907,0.0005229020059682108
C0816M28.fits,124.0,-27.983333332228966,2.1546864919278907,0.000550349244823087
C0816P00.fits,124.0,0.016666667771033872,2.1546864919278903,0.0005216616592539196
C0816P04.fits,124.0,4.016666667771034,2.15468649192789,0.0005543846353760024
C0816P08.fits,124.0,8.016666667771034,2.1546864919278907,0.0005100111239417989
C0816P12.fits,124.0,12.016666667771034,2.1546864919278907,0.0005051655705120936
C0816P16.fits,124.0,16.016666667771034,2.154686491927894,0.000492154118205383
C0816P20.fits,124.0,20.016666667771034,2.154686491927887,0.000510897163872274
C0816P24.fits,124.0,24.016666667771034,2.1546864919278934,0.00045786668123879885
C0816P28.fits,124.0,28.016666667771034,2.154686491927894,0.000467251205650097
C0820M40.fits,125.0,-39.983333332228966,2.1546864919278907,0.0004942970316219013
C0820P40.fits,125.0,40.016666667771034,2.154686491927894,0.00047895012530839426
C0820P44.fits,125.0,44.016666667771034,2.154686491927887,0.0005141763286808239
C0820P48.fits,125.0,48.016666667771034,2.1546864919278903,0.00046245786550609756
C0824M32.fits,126.0,-31.983333332228966,2.1546864919278903,0.0004870751414177237
C0824M36.fits,126.0,-35.983333332228966,2.154686491927894,0.0005135758852551587
C0824P32.fits,126.0,32.016666667771034,2.1546864919278903,0.0004585676612409574
C0824P36.fits,126.0,36.016666667771034,2.1546864919278907,0.0004890270898108304
C0824P52.fits,126.0,52.016666667771034,2.154686491927887,0.0004627966321158224
C0824P56.fits,126.0,56.016666667771034,2.154686491927887,0.0004646382331747675
C0824P68.fits,126.0,68.01666666777103,2.1546864919278907,0.0004537475806050047
C0830P60.fits,127.5,60.016666667771034,2.154686491927894,0.00048140760992444975
C0830P64.fits,127.5,64.01666666777103,2.1546864919278805,0.0005434439477095536
C0832M04.fits,128.0,-3.983333332228966,2.15468649192789,0.0005026840605138727
C0832M08.fits,128.0,-7.983333332228966,2.15468649192789,0.0004906110261476959
C0832M12.fits,128.0,-11.983333332228966,2.1546864919278916,0.0004902524683683561
C0832M16.fits,128.0,-15.983333332228966,2.154686491927892,0.000528100015214974
C0832M20.fits,128.0,-19.983333332228966,2.154686491927884,0.0005000042853501213
C0832M24.fits,128.0,-23.983333332228966,2.1546864919278907,0.0004683439397660978
C0832M28.fits,128.0,-27.983333332228966,2.1546864919278907,0.0005161039900228764
C0832P00.fits,128.0,0.016666667771033872,2.1546864919278903,0.0005033854423876846
C0832P04.fits,128.0,4.016666667771034,2.15468649192789,0.000512549526299579
C0832P08.fits,128.0,8.016666667771034,2.1546864919278907,0.0004698573706789935
C0832P12.fits,128.0,12.016666667771034,2.1546864919278907,0.0004891071935526545
C0832P16.fits,128.0,16.016666667771034,2.154686491927894,0.0005646828697081687
C0832P20.fits,128.0,20.016666667771034,2.154686491927887,0.0004930872416632333
C0832P24.fits,128.0,24.016666667771034,2.1546864919278934,0.0004958468946558413
C0832P28.fits,128.0,28.016666667771034,2.154686491927894,0.0004957538725859321
C0840M40.fits,130.0,-39.983333332228966,2.1546864919278907,0.0005394993962774151
C0840P40.fits,130.0,40.016666667771034,2.154686491927894,0.0005056169977289288
C0840P44.fits,130.0,44.016666667771034,2.154686491927887,0.00048582877264274855
C0840P48.fits,130.0,48.016666667771034,2.1546864919278903,0.0004323884344548229
C0842M32.fits,130.5,-31.983333332228966,2.1546864919278903,0.0005427470757807087
C0842M36.fits,130.5,-35.983333332228966,2.154686491927894,0.0005295897219514032
C0842P32.fits,130.5,32.016666667771034,2.1546864919278903,0.00045470707386281695
C0842P36.fits,130.5,36.016666667771034,2.1546864919278907,0.0004787783796373488
C0848M04.fits,132.0,-3.983333332228966,2.15468649192789,0.0004936229821578362
C0848M08.fits,132.0,-7.983333332228966,2.15468649192789,0.000492717490964176
C0848M12.fits,132.0,-11.983333332228966,2.1546864919278916,0.0005196758870769734
C0848M16.fits,132.0,-15.983333332228966,2.154686491927892,0.0005580498089198515
C0848M20.fits,132.0,-19.983333332228966,2.154686491927884,0.0004857713034807445
C0848M24.fits,132.0,-23.983333332228966,2.1546864919278907,0.000520756639475045
C0848M28.fits,132.0,-27.983333332228966,2.1546864919278907,0.0005637135660857551
C0848P00.fits,132.0,0.016666667771033872,2.1546864919278903,0.0005422462090872866
C0848P04.fits,132.0,4.016666667771034,2.15468649192789,0.00048356599483875254
C0848P08.fits,132.0,8.016666667771034,2.1546864919278907,0.00048735202353051904
C0848P12.fits,132.0,12.016666667771034,2.1546864919278907,0.0005089187163580174
C0848P16.fits,132.0,16.016666667771034,2.154686491927894,0.00046638502612871057
C0848P20.fits,132.0,20.016666667771034,2.154686491927887,0.00044224242963905195
C0848P24.fits,132.0,24.016666667771034,2.1546864919278934,0.0004760269661434458
C0848P28.fits,132.0,28.016666667771034,2.154686491927894,0.0004900806425374192
C0848P52.fits,132.0,52.016666667771034,2.154686491927887,0.00045707581239382965
C0848P56.fits,132.0,56.016666667771034,2.154686491927887,0.0004957308119727421
C0900M32.fits,135.0,-31.983333332228966,2.1546864919278903,0.0004839170314496821
C0900M36.fits,135.0,-35.983333332228966,2.154686491927894,0.0005183242683032653
C0900M40.fits,135.0,-39.983333332228966,2.1546864919278907,0.000776664878418297
C0900P32.fits,135.0,32.016666667771034,2.1546864919278903,0.0004976967832142783
C0900P36.fits,135.0,36.016666667771034,2.1546864919278907,0.00046517612778416485
C0900P40.fits,135.0,40.016666667771034,2.154686491927894,0.0005313887959504162
C0900P44.fits,135.0,44.016666667771034,2.154686491927887,0.0005261451516460592
C0900P48.fits,135.0,48.016666667771034,2.1546864919278903,0.0004882888573259559
C0900P60.fits,135.0,60.016666667771034,2.154686491927894,0.0004856482321959703
C0900P64.fits,135.0,64.01666666777103,2.1546864919278805,0.00047162321703903134
C0900P68.fits,135.0,68.01666666777103,2.1546864919278907,0.0004805159008884836
C0900P72.fits,135.0,72.01666666777103,2.154686491927894,0.0004868724919003454
C0900P76.fits,135.0,76.01666666777103,2.1546864919278916,0.0005463993791711537
C0900P80.fits,135.0,80.01666666777103,2.1546864919278916,0.0005140011311648569
C0900P84.fits,135.0,84.01666666777103,2.154686491927893,0.0004649073643857279
C0900P88.fits,135.0,88.01666666777103,2.154686491927887,0.0003661633727332033
C0904M04.fits,136.0,-3.983333332228966,2.15468649192789,0.0004913736749460266
C0904M08.fits,136.0,-7.983333332228966,2.15468649192789,0.0005109209560304497
C0904M12.fits,136.0,-11.983333332228966,2.1546864919278916,0.0005389979316217559
C0904M16.fits,136.0,-15.983333332228966,2.154686491927892,0.0005407596049266037
C0904M20.fits,136.0,-19.983333332228966,2.154686491927884,0.00042923380028894894
C0904M24.fits,136.0,-23.983333332228966,2.1546864919278907,0.0005002708467407822
C0904M28.fits,136.0,-27.983333332228966,2.1546864919278907,0.0004629907880396954
C0904P00.fits,136.0,0.016666667771033872,2.1546864919278903,0.0005594086780228034
C0904P04.fits,136.0,4.016666667771034,2.15468649192789,0.0005115693720043647
C0904P08.fits,136.0,8.016666667771034,2.1546864919278907,0.0004837185394119014
C0904P12.fits,136.0,12.016666667771034,2.1546864919278907,0.0005170729696454922
C0904P16.fits,136.0,16.016666667771034,2.154686491927894,0.0005193424137309745
C0904P20.fits,136.0,20.016666667771034,2.154686491927887,0.0005061457171650742
C0904P24.fits,136.0,24.016666667771034,2.1546864919278934,0.0004757138001934324
C0904P28.fits,136.0,28.016666667771034,2.154686491927894,0.0005019128566787415
C0912P52.fits,138.0,52.016666667771034,2.154686491927887,0.00045870468058881517
C0912P56.fits,138.0,56.016666667771034,2.154686491927887,0.00042585132774867145
C0918M32.fits,139.5,-31.983333332228966,2.1546864919278903,0.0005329153611702885
C0918M36.fits,139.5,-35.983333332228966,2.154686491927894,0.0005273865672601794
C0918P32.fits,139.5,32.016666667771034,2.1546864919278903,0.0004842571085426048
C0918P36.fits,139.5,36.016666667771034,2.1546864919278907,0.0004905375040533555
C0920M04.fits,140.0,-3.983333332228966,2.15468649192789,0.00048244580867029584
C0920M08.fits,140.0,-7.983333332228966,2.15468649192789,0.000517403258013686
C0920M12.fits,140.0,-11.983333332228966,2.1546864919278916,0.0005065130171275814
C0920M16.fits,140.0,-15.983333332228966,2.154686491927892,0.0005274321070390364
C0920M20.fits,140.0,-19.983333332228966,2.154686491927884,0.0005294600716493277
C0920M24.fits,140.0,-23.983333332228966,2.1546864919278907,0.0005033041166468397
C0920M28.fits,140.0,-27.983333332228966,2.1546864919278907,0.0005312591738920726
C0920M40.fits,140.0,-39.983333332228966,2.1546864919278907,0.0005409909673804474
C0920P00.fits,140.0,0.016666667771033872,2.1546864919278903,0.0004864182189118104
C0920P04.fits,140.0,4.016666667771034,2.15468649192789,0.0005386444319976661
C0920P08.fits,140.0,8.016666667771034,2.1546864919278907,0.0004695349012369327
C0920P12.fits,140.0,12.016666667771034,2.1546864919278907,0.0005097894029951198
C0920P16.fits,140.0,16.016666667771034,2.154686491927894,0.0004835985437317334
C0920P20.fits,140.0,20.016666667771034,2.154686491927887,0.00047219824498970393
C0920P24.fits,140.0,24.016666667771034,2.1546864919278934,0.0004691632900707508
C0920P28.fits,140.0,28.016666667771034,2.154686491927894,0.0005022192359953152
C0920P40.fits,140.0,40.016666667771034,2.154686491927894,0.0004889720163606408
C0920P44.fits,140.0,44.016666667771034,2.154686491927887,0.0005683004863037134
C0920P48.fits,140.0,48.016666667771034,2.1546864919278903,0.0004604367391641928
C0930P60.fits,142.5,60.016666667771034,2.154686491927894,0.0005065673279938871
C0930P64.fits,142.5,64.01666666777103,2.1546864919278805,0.0005177287025308666
C0936M04.fits,144.0,-3.983333332228966,2.15468649192789,0.0005641423309794658
C0936M08.fits,144.0,-7.983333332228966,2.15468649192789,0.0005144189811353547
C0936M12.fits,144.0,-11.983333332228966,2.1546864919278916,0.0005449026653200531
C0936M16.fits,144.0,-15.983333332228966,2.154686491927892,0.0005120799988526961
C0936M20.fits,144.0,-19.983333332228966,2.154686491927884,0.0005277425167633733
C0936M24.fits,144.0,-23.983333332228966,2.1546864919278907,0.0004511113707450745
