image,center-ra,center-dec,radius,rms
J1030M36.FITS,157.50377712337493,-36.005198362414426,2.1516146289395337,0.001987866765275555
J1030M60.FITS,157.5061117629828,-60.00352811051228,2.151614628937871,0.0027222782161745278
J1030M64.FITS,157.50697109592565,-64.00339944997233,2.151614628937754,0.0015711301432552159
J1030M72.FITS,157.50988883870411,-72.00160614984274,2.1516146289367275,0.0013640176520176828
J1030M76.FITS,157.51263312370162,-76.00314877034944,2.151614628937561,0.0018681089374029795
J1030M84.FITS,157.52923926036843,-84.00153541781847,2.151614628936696,0.0009597010585304664
J1040M40.FITS,160.00398902221082,-40.00475353221658,2.1516146289390266,0.0015234684559212708
J1040M44.FITS,160.00424787954702,-44.00219924380853,2.1516146289369953,0.0014861718677853667
J1040M48.FITS,160.00456663810417,-48.002055737290405,2.1516146289368985,0.0011912332365218267
J1048M32.FITS,162.00360315841863,-32.00288298784689,2.151614628937401,0.0030230527745848433
J1048M36.FITS,162.00377712337493,-36.005198362414426,2.1516146289395337,0.0017011484402972529
J1048M52.FITS,162.0049634748663,-52.003877451367146,2.1516146289381584,0.0011527425081443005
J1048M68.FITS,162.0081578665539,-68.00329532113875,2.1516146289376756,0.0012070226385907405
J1100M40.FITS,165.00398902221082,-40.00475353221658,2.1516146289390266,0.001342993944186135
J1100M44.FITS,165.00424787954702,-44.00219924380853,2.1516146289369953,0.0022168507304766577
J1100M48.FITS,165.00456663810417,-48.002055737290405,2.1516146289368985,0.001274914283818876
J1100M60.FITS,165.0061117629828,-60.00352811051228,2.151614628937871,0.0048918442473716755
J1100M64.FITS,165.00697109592565,-64.00339944997233,2.151614628937754,0.0013534390603343867
J1100M80.FITS,165.01759894504795,-80.00155088407055,2.151614628936702,0.00163957630160884
J1106M32.FITS,166.50360315841863,-32.00288298784689,2.151614628937401,0.0026631678854721124
J1106M36.FITS,166.50377712337493,-36.005198362414426,2.1516146289395337,0.0017137043620363052
J1112M52.FITS,168.0049634748663,-52.003877451367146,2.1516146289381584,0.001395810900769979
J1112M56.FITS,168.00546474565428,-56.00368554515224,2.151614628937989,0.0012644333977726414
J1115M72.FITS,168.75988883870411,-72.00160614984274,2.1516146289367275,0.0011606782571165826
J1115M76.FITS,168.76263312370162,-76.00314877034944,2.151614628937561,0.00224936276014366
J1120M40.FITS,170.00398902221082,-40.00475353221658,2.1516146289390266,0.0015066454083904
J1120M44.FITS,170.00424787954702,-44.00219924380853,2.1516146289369953,0.0013189717458249892
J1120M48.FITS,170.00456663810417,-48.002055737290405,2.1516146289368985,0.0013593869814326589
J1124M36.FITS,171.00377712337493,-36.005198362414426,2.1516146289395337,0.0016229688465388388
J1124M68.FITS,171.0081578665539,-68.00329532113875,2.1516146289376756,0.0015686628990980507
J1130M60.FITS,172.5061117629828,-60.00352811051228,2.151614628937871,0.0016891524795111564
J1136M52.FITS,174.0049634748663,-52.003877451367146,2.1516146289381584,0.0013064404772887628
J1140M40.FITS,175.00398902221082,-40.00475353221658,2.1516146289390266,0.001737413238688463
J1140M44.FITS,175.00424787954702,-44.00219924380853,2.1516146289369953,0.0013713747698486172
J1140M48.FITS,175.00456663810417,-48.002055737290405,2.1516146289368985,0.0027682507430084975
J1142M36.FITS,175.50377712337493,-36.005198362414426,2.1516146289395337,0.003855052013269234
J1200M40.FITS,180.00398902221082,-40.00475353221658,2.1516146289390266,0.0014567994128828082
J1200M44.FITS,180.00424787954702,-44.00219924380853,2.1516146289369953,0.001469437543172647
J1200M48.FITS,180.00456663810417,-48.002055737290405,2.1516146289368985,0.0010851595749047115
J1200M52.FITS,180.0049634748663,-52.003877451367146,2.1516146289381584,0.003597913444806032
J1200M56.FITS,180.00546474565428,-56.00368554515224,2.151614628937989,0.0018816691960503898
J1200M60.FITS,180.0061117629828,-60.00352811051228,2.151614628937871,0.0015434410535715508
J1200M68.FITS,180.0081578665539,-68.00329532113875,2.1516146289376756,0.0011128307064192187
J1200M72.FITS,180.00988883870411,-72.00160614984274,2.1516146289367275,0.0010706126780440008
J1200M76.FITS,180.01263312370162,-76.00314877034944,2.151614628937561,0.001674113838958715
J1200M80.FITS,180.01759894504795,-80.00155088407055,2.151614628936702,0.000854438514721649
J1200M84.FITS,180.02923926036843,-84.00153541781847,2.151614628936696,0.0011960929721753523
J1200M88.FITS,180.08761987507756,-88.00152637408672,2.1516146289366733,0.0012117650082998396
J1220M40.FITS,185.00398902221082,-40.00475353221658,2.1516146289390266,0.0022268258924120037
J1220M44.FITS,185.00424787954702,-44.00219924380853,2.1516146289369953,0.0017395169260566211
J1220M48.FITS,185.00456663810417,-48.002055737290405,2.1516146289368985,0.0014970430619238586
J1224M52.FITS,186.0049634748663,-52.003877451367146,2.1516146289381584,0.0017333508569896412
J1230M60.FITS,187.5061117629828,-60.00352811051228,2.151614628937871,0.0012988446626092177
J1236M68.FITS,189.0081578665539,-68.00329532113875,2.1516146289376756,0.001274463389612106
J1240M40.FITS,190.00398902221082,-40.00475353221658,2.1516146289390266,0.002323914312686418
J1240M44.FITS,190.00424787954702,-44.00219924380853,2.1516146289369953,0.0015924984177529769
J1240M48.FITS,190.00456663810417,-48.002055737290405,2.1516146289368985,0.0015578172225471317
J1245M72.FITS,191.25988883870411,-72.00160614984274,2.1516146289367275,0.0010029728497716718
J1245M76.FITS,191.26263312370162,-76.00314877034944,2.151614628937561,0.0017606840946977585
J1248M52.FITS,192.0049634748663,-52.003877451367146,2.1516146289381584,0.0010600017556596634
J1300M40.FITS,195.00398902221082,-40.00475353221658,2.1516146289390266,0.001858082344612907
J1300M44.FITS,195.00424787954702,-44.00219924380853,2.1516146289369953,0.0016361782605733345
J1300M48.FITS,195.00456663810417,-48.002055737290405,2.1516146289368985,0.001404415799328184
J1300M64.FITS,195.00697109592565,-64.00339944997233,2.151614628937754,0.001510849447515893
J1300M80.FITS,195.01759894504795,-80.00155088407055,2.151614628936702,0.0015038283085124229
J1312M52.FITS,198.0049634748663,-52.003877451367146,2.1516146289381584,0.001164889075240256
J1312M68.FITS,198.0081578665539,-68.00329532113875,2.1516146289376756,0.0012643387142492388
J1320M40.FITS,200.00398902221082,-40.00475353221658,2.1516146289390266,0.0031231300878670144
J1320M44.FITS,200.00424787954702,-44.00219924380853,2.1516146289369953,0.011223228659604857
J1320M48.FITS,200.00456663810417,-48.002055737290405,2.1516146289368985,0.0014993564090545171
J1330M32.FITS,202.50360315841863,-32.00288298784689,2.151614628937401,0.001774176736445164
J1330M36.FITS,202.50377712337493,-36.005198362414426,2.1516146289395337,0.0018763733400675724
J1330M60.FITS,202.5061117629828,-60.00352811051228,2.151614628937871,0.0027069310389537006
J1330M64.FITS,202.50697109592565,-64.00339944997233,2.151614628937754,0.0013154935103523394
J1330M72.FITS,202.50988883870411,-72.00160614984274,2.1516146289367275,0.000839821838870188
J1330M76.FITS,202.51263312370162,-76.00314877034944,2.151614628937561,0.0018771823307451962
J1330M84.FITS,202.52923926036843,-84.00153541781847,2.151614628936696,0.001019046432894082
J1336M52.FITS,204.0049634748663,-52.003877451367146,2.1516146289381584,0.0011269783285670868
J1336M56.FITS,204.00546474565428,-56.00368554515224,2.151614628937989,0.0013591774612420737
J1340M40.FITS,205.00398902221082,-40.00475353221658,2.1516146289390266,0.0024764016344380984
J1340M44.FITS,205.00424787954702,-44.00219924380853,2.1516146289369953,0.0013964482720208228
J1340M48.FITS,205.00456663810417,-48.002055737290405,2.1516146289368985,0.0015835277238034236
J1348M32.FITS,207.00360315841863,-32.00288298784689,2.151614628937401,0.003286465359632946
J1348M36.FITS,207.00377712337493,-36.005198362414426,2.1516146289395337,0.001832720485042029
J1348M68.FITS,207.0081578665539,-68.00329532113875,2.1516146289376756,0.0013766292807600477
J1400M40.FITS,210.00398902221082,-40.00475353221658,2.1516146289390266,0.001601624021812349
J1400M44.FITS,210.00424787954702,-44.00219924380853,2.1516146289369953,0.0019770701877164423
J1400M48.FITS,210.00456663810417,-48.002055737290405,2.1516146289368985,0.001475244627414392
J1400M52.FITS,210.0049634748663,-52.003877451367146,2.1516146289381584,0.0014393659245803224
J1400M56.FITS,210.00546474565428,-56.00368554515224,2.151614628937989,0.0018148866574916156
J1400M60.FITS,210.0061117629828,-60.00352811051228,2.151614628937871,0.0023927134717597084
J1400M64.FITS,210.00697109592565,-64.00339944997233,2.151614628937754,0.0015848774740700388
J1400M80.FITS,210.01759894504795,-80.00155088407055,2.151614628936702,0.0012825115294434585
J1406M36.FITS,211.50377712337493,-36.005198362414426,2.1516146289395337,0.001576308591350405
J1415M72.FITS,213.75988883870411,-72.00160614984274,2.1516146289367275,0.0014651210587518766
J1415M76.FITS,213.76263312370162,-76.00314877034944,2.151614628937561,0.0015932375181052553
J1420M40.FITS,215.00398902221082,-40.00475353221658,2.1516146289390266,0.0016146589004345814
J1420M44.FITS,215.00424787954702,-44.00219924380853,2.1516146289369953,0.001256464666044987
J1420M48.FITS,215.00456663810417,-48.002055737290405,2.1516146289368985,0.0019458845314257371
J1424M36.FITS,216.00377712337493,-36.005198362414426,2.1516146289395337,0.0017555939283692618
J1424M52.FITS,216.0049634748663,-52.003877451367146,2.1516146289381584,0.0012699767571826659
J1424M56.FITS,216.00546474565428,-56.00368554515224,2.151614628937989,0.0015117669422966304
J1424M68.FITS,216.0081578665539,-68.00329532113875,2.1516146289376756,0.0012403052536868273
J1430M60.FITS,217.5061117629828,-60.00352811051228,2.151614628937871,0.0038070206988825637
J1430M64.FITS,217.50697109592565,-64.00339944997233,2.151614628937754,0.0012604042808700613
J1440M40.FITS,220.00398902221082,-40.00475353221658,2.1516146289390266,0.0015162100465813658
J1440M44.FITS,220.00424787954702,-44.00219924380853,2.1516146289369953,0.0014552797753447828
J1440M48.FITS,220.00456663810417,-48.002055737290405,2.1516146289368985,0.0014007145053026445
J1442M36.FITS,220.50377712337493,-36.005198362414426,2.1516146289395337,0.0017108492034993074
J1448M52.FITS,222.0049634748663,-52.003877451367146,2.1516146289381584,0.0012232424628812106
J1448M56.FITS,222.00546474565428,-56.00368554515224,2.151614628937989,0.001378703353476579
J1500M36.FITS,225.00377712337493,-36.005198362414426,2.1516146289395337,0.001846181762245256
J1500M40.FITS,225.00398902221082,-40.00475353221658,2.1516146289390266,0.0014808543473563878
J1500M44.FITS,225.00424787954702,-44.00219924380853,2.1516146289369953,0.001685217109236556
J1500M48.FITS,225.00456663810417,-48.002055737290405,2.1516146289368985,0.0013765924308217613
J1500M60.FITS,225.0061117629828,-60.00352811051228,2.151614628937871,0.0012187708826530601
J1500M64.FITS,225.00697109592565,-64.00339944997233,2.151614628937754,0.0012030498430893662
J1500M68.FITS,225.0081578665539,-68.00329532113875,2.1516146289376756,0.0012220466828333197
J1500M72.FITS,225.00988883870411,-72.00160614984274,2.1516146289367275,0.0013949035832300767
J1500M76.FITS,225.01263312370162,-76.00314877034944,2.151614628937561,0.0015511064260792624
J1500M80.FITS,225.01759894504795,-80.00155088407055,2.151614628936702,0.0017218194422658087
J1500M84.FITS,225.02923926036843,-84.00153541781847,2.151614628936696,0.001030882650053057
J1500M88.FITS,225.08761987507756,-88.00152637408672,2.1516146289366733,0.0010465665601981358
J1512M52.FITS,228.0049634748663,-52.003877451367146,2.1516146289381584,0.0015171564955777197
J1512M56.FITS,228.00546474565428,-56.00368554515224,2.151614628937989,0.007265596709378184
J1518M32.FITS,229.50360315841863,-32.00288298784689,2.151614628937401,0.002006828893030116
J1518M36.FITS,229.50377712337493,-36.005198362414426,2.1516146289395337,0.002017966849407563
J1520M40.FITS,230.00398902221082,-40.00475353221658,2.1516146289390266,0.0016044123316243913
J1520M44.FITS,230.00424787954702,-44.00219924380853,2.1516146289369953,0.0011912047338955888
J1520M48.FITS,230.00456663810417,-48.002055737290405,2.1516146289368985,0.001504557446844114
J1530M60.FITS,232.5061117629828,-60.00352811051228,2.151614628937871,0.0015241914854440006
J1530M64.FITS,232.50697109592565,-64.00339944997233,2.151614628937754,0.0012138064708630397
J1536M32.FITS,234.00360315841863,-32.00288298784689,2.151614628937401,0.001825393365013272
J1536M36.FITS,234.00377712337493,-36.005198362414426,2.1516146289395337,0.00180216153078857
J1536M52.FITS,234.0049634748663,-52.003877451367146,2.1516146289381584,0.001944286818866668
J1536M56.FITS,234.00546474565428,-56.00368554515224,2.151614628937989,0.0020457805557568655
J1536M68.FITS,234.0081578665539,-68.00329532113875,2.1516146289376756,0.0012644627222821456
J1540M40.FITS,235.00398902221082,-40.00475353221658,2.1516146289390266,0.0015334924696972238
J1540M44.FITS,235.00424787954702,-44.00219924380853,2.1516146289369953,0.0012567261202406038
J1545M72.FITS,236.25988883870411,-72.00160614984274,2.1516146289367275,0.0016231727908032688
J1545M76.FITS,236.26263312370162,-76.00314877034944,2.151614628937561,0.0012494071778324
J1554M32.FITS,238.50360315841863,-32.00288298784689,2.151614628937401,0.0017966748970805351
J1600M40.FITS,240.00398902221082,-40.00475353221658,2.1516146289390266,0.0019588127356808174
J1600M44.FITS,240.00424787954702,-44.00219924380853,2.1516146289369953,0.001755344627880103
J1600M48.FITS,240.00456663810417,-48.002055737290405,2.1516146289368985,0.001673801093240652
J1600M52.FITS,240.0049634748663,-52.003877451367146,2.1516146289381584,0.0041762489556538785
J1600M56.FITS,240.00546474565428,-56.00368554515224,2.151614628937989,0.0015828914306746564
J1600M60.FITS,240.0061117629828,-60.00352811051228,2.151614628937871,0.003637745666074104
J1600M64.FITS,240.00697109592565,-64.00339944997233,2.151614628937754,0.0009893542356917528
J1600M80.FITS,240.01759894504795,-80.00155088407055,2.151614628936702,0.001161673437700255
J1612M32.FITS,243.00360315841863,-32.00288298784689,2.151614628937401,0.0022109908654255233
J1612M36.FITS,243.00377712337493,-36.005198362414426,2.1516146289395337,0.0018361790929308707
J1612M68.FITS,243.0081578665539,-68.00329532113875,2.1516146289376756,0.0013165420158957662
J1620M40.FITS,245.00398902221082,-40.00475353221658,2.1516146289390266,0.003764625897067536
J1620M44.FITS,245.00424787954702,-44.00219924380853,2.1516146289369953,0.0022600303279358895
J1620M48.FITS,245.00456663810417,-48.002055737290405,2.1516146289368985,0.004409968393877826
J1624M52.FITS,246.0049634748663,-52.003877451367146,2.1516146289381584,0.0019439478612200505
J1624M56.FITS,246.00546474565428,-56.00368554515224,2.151614628937989,0.0011736072241784504
J1630M32.FITS,247.50360315841863,-32.00288298784689,2.151614628937401,0.0026431483003678926
J1630M60.FITS,247.5061117629828,-60.00352811051228,2.151614628937871,0.001467052830077929
J1630M64.FITS,247.50697109592565,-64.00339944997233,2.151614628937754,0.0014763004763827
J1630M72.FITS,247.50988883870411,-72.00160614984274,2.1516146289367275,0.0012687617183208284
J1630M76.FITS,247.51263312370162,-76.00314877034944,2.151614628937561,0.0018321342133788754
J1630M84.FITS,247.52923926036843,-84.00153541781847,2.151614628936696,0.0009130657968617008
J1648M52.FITS,252.0049634748663,-52.003877451367146,2.1516146289381584,0.0016090302116420286
J1648M56.FITS,252.00546474565428,-56.00368554515224,2.151614628937989,0.0014468777331319905
J1648M68.FITS,252.0081578665539,-68.00329532113875,2.1516146289376756,0.0013263321409645009
J1700M48.FITS,255.00456663810417,-48.002055737290405,2.1516146289368985,0.00135589468906255
J1700M60.FITS,255.0061117629828,-60.00352811051228,2.151614628937871,0.0020841843957686954
J1700M64.FITS,255.00697109592565,-64.00339944997233,2.151614628937754,0.0012698088651161526
J1700M80.FITS,255.01759894504795,-80.00155088407055,2.151614628936702,0.001501690848161051
J1712M52.FITS,258.00496347486626,-52.003877451367146,2.151614628938141,0.001471978024367343
J1712M56.FITS,258.0054647456543,-56.00368554515224,2.151614628938005,0.001436819848613795
J1715M72.FITS,258.7598888387041,-72.00160614984274,2.1516146289367275,0.0015422571549286862
J1715M76.FITS,258.7626331237016,-76.00314877034944,2.151614628937561,0.0017906763846131583
J1724M32.FITS,261.0036031584186,-32.00288298784689,2.151614628937377,0.004042104052386316
J1724M68.FITS,261.0081578665539,-68.00329532113875,2.1516146289376863,0.0010743220255392306
J1730M60.FITS,262.5061117629828,-60.00352811051228,2.1516146289378564,0.0014792618926976044
J1730M64.FITS,262.5069710959256,-64.00339944997233,2.151614628937741,0.0019114870157114535
J1736M52.FITS,264.00496347486626,-52.003877451367146,2.151614628938141,0.0022712607485486282
J1736M56.FITS,264.0054647456543,-56.00368554515224,2.151614628938005,0.002202290435044816
J1740M48.FITS,265.00456663810417,-48.002055737290405,2.1516146289368985,0.0011570158988566575
J1800M40.FITS,270.0039890222108,-40.00475353221658,2.1516146289390483,0.001965351114212012
J1800M44.FITS,270.004247879547,-44.00219924380853,2.1516146289369544,0.0016079611514712574
J1800M48.FITS,270.00456663810417,-48.002055737290405,2.1516146289368985,0.0011556788964575961
J1800M52.FITS,270.00496347486626,-52.003877451367146,2.151614628938141,0.0015685263183364017
J1800M56.FITS,270.0054647456543,-56.00368554515224,2.151614628938005,0.0011881902002261167
J1800M60.FITS,270.0061117629828,-60.00352811051228,2.1516146289378564,0.0014337710368861657
J1800M64.FITS,270.0069710959256,-64.00339944997233,2.151614628937741,0.002835513965992318
J1800M68.FITS,270.0081578665539,-68.00329532113875,2.151614628937697,0.0013151088449768222
J1800M72.FITS,270.0098888387041,-72.00160614984274,2.1516146289367275,0.0013144851099928388
J1800M76.FITS,270.0126331237016,-76.00314877034944,2.151614628937561,0.0014649050420485383
J1800M80.FITS,270.01759894504795,-80.00155088407055,2.151614628936702,0.001004472570558557
J1800M84.FITS,270.02923926036846,-84.00153541781847,2.151614628936699,0.0008832839131119912
J1800M88.FITS,270.08761987507756,-88.00152637408672,2.1516146289366733,0.0009697241760195268
J1818M32.FITS,274.5036031584186,-32.00288298784689,2.151614628937377,0.0031270716739168493
J1818M36.FITS,274.50377712337496,-36.005198362414426,2.1516146289395564,0.003918715832792234
J1820M40.FITS,275.0039890222108,-40.00475353221658,2.1516146289390483,0.0018713876340239685
J1820M44.FITS,275.004247879547,-44.00219924380853,2.1516146289369544,0.001304718274393641
J1820M48.FITS,275.00456663810417,-48.002055737290405,2.1516146289368985,0.0013030840718464525
J1824M52.FITS,276.00496347486626,-52.003877451367146,2.151614628938141,0.0014738857318986553
J1824M56.FITS,276.0054647456543,-56.00368554515224,2.151614628938005,0.0012408570707683627
J1830M60.FITS,277.5061117629828,-60.00352811051228,2.1516146289378564,0.0011834071684926784
J1830M64.FITS,277.5069710959256,-64.00339944997233,2.151614628937741,0.00202184207654166
J1836M68.FITS,279.0081578665539,-68.00329532113875,2.151614628937697,0.0014289426511794787
J1840M40.FITS,280.0039890222108,-40.00475353221658,2.1516146289390483,0.0019459903606418494
J1840M44.FITS,280.004247879547,-44.00219924380853,2.1516146289369544,0.0012027335448666773
J1840M48.FITS,280.00456663810417,-48.002055737290405,2.1516146289368985,0.0021373132676282412
J1845M72.FITS,281.2598888387041,-72.00160614984274,2.1516146289367275,0.0012633076985502697
J1845M76.FITS,281.2626331237016,-76.00314877034944,2.151614628937561,0.0012924029437343407
J1848M52.FITS,282.00496347486626,-52.003877451367146,2.151614628938141,0.0012724206128713333
J1848M56.FITS,282.0054647456543,-56.00368554515224,2.151614628938005,0.0010277307213414372
J1900M40.FITS,285.0039890222108,-40.00475353221658,2.1516146289390483,0.0015798979963801646
J1900M44.FITS,285.004247879547,-44.00219924380853,2.1516146289369544,0.0013302139401034443
J1900M48.FITS,285.00456663810417,-48.002055737290405,2.1516146289368985,0.0012624367367103633
J1900M60.FITS,285.0061117629828,-60.00352811051228,2.1516146289378564,0.0012233049754033002
J1900M64.FITS,285.0069710959256,-64.00339944997233,2.151614628937741,0.0014307340820228663
J1900M80.FITS,285.01759894504795,-80.00155088407055,2.151614628936702,0.001317089742068729
J1912M36.FITS,288.00377712337496,-36.005198362414426,2.1516146289395564,0.0020826705978304184
J1912M52.FITS,288.00496347486626,-52.003877451367146,2.151614628938141,0.0012571780820234905
J1912M56.FITS,288.0054647456543,-56.00368554515224,2.151614628938005,0.0011668710072764371
J1912M68.FITS,288.0081578665539,-68.00329532113875,2.151614628937697,0.0012074355755143016
J1920M40.FITS,290.0039890222108,-40.00475353221658,2.1516146289390483,0.0021035905033747622
J1920M44.FITS,290.004247879547,-44.00219924380853,2.1516146289369544,0.0014971145108504686
J1920M48.FITS,290.00456663810417,-48.002055737290405,2.1516146289368985,0.0016179117074952552
J1930M36.FITS,292.50377712337496,-36.005198362414426,2.1516146289395564,0.002365325792423355
J1930M60.FITS,292.5061117629828,-60.00352811051228,2.1516146289378564,0.0016151202917780356
J1930M64.FITS,292.5069710959256,-64.00339944997233,2.151614628937741,0.0024437511228824747
J1930M72.FITS,292.5098888387041,-72.00160614984274,2.1516146289367275,0.0014566350318658775
J1930M76.FITS,292.5126331237016,-76.00314877034944,2.151614628937561,0.0013224892872868016
J1930M84.FITS,292.52923926036846,-84.00153541781847,2.151614628936696,0.0009895485996321604
J1936M52.FITS,294.00496347486626,-52.003877451367146,2.151614628938141,0.0015130688317542896
J1936M56.FITS,294.0054647456543,-56.00368554515224,2.151614628938005,0.0013127001070594934
J1940M40.FITS,295.0039890222108,-40.00475353221658,2.1516146289390483,0.0017684563522009477
J1940M44.FITS,295.004247879547,-44.00219924380853,2.1516146289369544,0.0014621187322866032
J1940M48.FITS,295.00456663810417,-48.002055737290405,2.1516146289368985,0.0016435471604846973
J1948M36.FITS,297.00377712337496,-36.005198362414426,2.1516146289395564,0.0020599986814985663
J1948M68.FITS,297.0081578665539,-68.00329532113875,2.151614628937697,0.0009954892869712927
J2000M40.FITS,300.0039890222108,-40.00475353221658,2.1516146289390483,0.0014162249919852502
J2000M44.FITS,300.004247879547,-44.00219924380853,2.1516146289369544,0.0017075921803640713
J2000M48.FITS,300.00456663810417,-48.002055737290405,2.1516146289368985,0.0012025861284883606
J2000M52.FITS,300.00496347486626,-52.003877451367146,2.151614628938141,0.0015061104601759917
J2000M56.FITS,300.0054647456543,-56.00368554515224,2.151614628938005,0.0011088679738279887
J2000M60.FITS,300.0061117629828,-60.00352811051228,2.1516146289378564,0.0012717806985900232
J2000M64.FITS,300.0069710959256,-64.00339944997233,2.151614628937741,0.0011927733703150348
J2000M80.FITS,300.01759894504795,-80.00155088407055,2.151614628936702,0.0008617370871594514
J2006M32.FITS,301.5036031584186,-32.00288298784689,2.151614628937377,0.0026547418574182744
J2006M36.FITS,301.50377712337496,-36.005198362414426,2.1516146289395564,0.0017467417823769898
J2015M72.FITS,303.7598888387041,-72.00160614984274,2.1516146289367275,0.0012973835770976518
J2015M76.FITS,303.7626331237016,-76.00314877034944,2.151614628937561,0.002175835402334618
J2020M40.FITS,305.0039890222108,-40.00475353221658,2.1516146289390483,0.0013952084898942077
J2020M44.FITS,305.004247879547,-44.00219924380853,2.1516146289369544,0.0013084343841395837
J2020M48.FITS,305.00456663810417,-48.002055737290405,2.1516146289368985,0.0021951766206614854
J2024M36.FITS,306.00377712337496,-36.005198362414426,2.1516146289395564,0.0020282357288556037
J2024M52.FITS,306.00496347486626,-52.003877451367146,2.151614628938141,0.0012178429209963408
J2024M56.FITS,306.0054647456543,-56.00368554515224,2.151614628938005,0.0011648331903397386
J2024M68.FITS,306.0081578665539,-68.00329532113875,2.151614628937697,0.0012537275124879196
J2030M60.FITS,307.5061117629828,-60.00352811051228,2.1516146289378564,0.0013697789363131272
J2030M64.FITS,307.5069710959256,-64.00339944997233,2.151614628937741,0.0012227141212058509
J2040M40.FITS,310.0039890222108,-40.00475353221658,2.1516146289390483,0.0016376312395931494
J2040M44.FITS,310.004247879547,-44.00219924380853,2.1516146289369544,0.0012116172049334477
J2040M48.FITS,310.00456663810417,-48.002055737290405,2.1516146289368985,0.0017023839037939902
J2042M32.FITS,310.5036031584186,-32.00288298784689,2.151614628937377,0.0025322162447582496
J2042M36.FITS,310.50377712337496,-36.005198362414426,2.1516146289395564,0.0018412256723841299
J2048M52.FITS,312.00496347486626,-52.003877451367146,2.151614628938141,0.0012925641979421817
J2048M56.FITS,312.0054647456543,-56.00368554515224,2.151614628938005,0.001159646148885176
J2100M32.FITS,315.0036031584186,-32.00288298784689,2.151614628937377,0.0021814307593661223
J2100M36.FITS,315.00377712337496,-36.005198362414426,2.1516146289395564,0.0024213229591374097
J2100M40.FITS,315.0039890222108,-40.00475353221658,2.1516146289390483,0.0017441456760546278
J2100M44.FITS,315.004247879547,-44.00219924380853,2.1516146289369544,0.0014252248896883762
J2100M48.FITS,315.00456663810417,-48.002055737290405,2.1516146289368985,0.0012162345268579473
J2100M60.FITS,315.0061117629828,-60.00352811051228,2.1516146289378564,0.001268419863721085
J2100M64.FITS,315.0069710959256,-64.00339944997233,2.151614628937741,0.0014522711207161036
J2100M68.FITS,315.0081578665539,-68.00329532113875,2.151614628937697,0.0012004209777279806
J2100M72.FITS,315.0098888387041,-72.00160614984274,2.1516146289367275,0.0014101598849642011
J2100M76.FITS,315.0126331237016,-76.00314877034944,2.151614628937561,0.0013305286821001397
J2100M80.FITS,315.01759894504795,-80.00155088407055,2.151614628936702,0.0012968779877177959
J2100M84.FITS,315.02923926036846,-84.00153541781847,2.151614628936696,0.0009567479695829865
J2100M88.FITS,315.08761987507756,-88.00152637408672,2.1516146289366733,0.00108791660262355
J2112M52.FITS,318.00496347486626,-52.003877451367146,2.151614628938141,0.001431401664423414
J2112M56.FITS,318.0054647456543,-56.00368554515224,2.151614628938005,0.0011872791047051055
J2118M32.FITS,319.5036031584186,-32.00288298784689,2.151614628937377,0.0025962661848422594
J2118M36.FITS,319.50377712337496,-36.005198362414426,2.1516146289395564,0.0017239769524359566
J2120M40.FITS,320.0039890222108,-40.00475353221658,2.1516146289390483,0.0017356202749606942
J2120M44.FITS,320.004247879547,-44.00219924380853,2.1516146289369544,0.0013794729564405403
J2120M48.FITS,320.00456663810417,-48.002055737290405,2.1516146289368985,0.0013822314365899524
J2130M60.FITS,322.5061117629828,-60.00352811051228,2.1516146289378564,0.001185166501621068
J2130M64.FITS,322.5069710959256,-64.00339944997233,2.151614628937741,0.0015562438266333023
J2136M32.FITS,324.0036031584186,-32.00288298784689,2.151614628937377,0.002622481131750789
J2136M36.FITS,324.00377712337496,-36.005198362414426,2.1516146289395564,0.0016959701023779054
J2136M52.FITS,324.00496347486626,-52.003877451367146,2.151614628938141,0.0012960917721690027
J2136M56.FITS,324.0054647456543,-56.00368554515224,2.151614628938005,0.001401261651523288
J2136M68.FITS,324.0081578665539,-68.00329532113875,2.151614628937697,0.0026262621999899563
J2140M40.FITS,325.0039890222108,-40.00475353221658,2.1516146289390483,0.0016814568397582102
J2140M44.FITS,325.004247879547,-44.00219924380853,2.1516146289369544,0.0012403372152522943
J2140M48.FITS,325.00456663810417,-48.002055737290405,2.1516146289368985,0.0015757455550759996
J2145M72.FITS,326.2598888387041,-72.00160614984274,2.1516146289367275,0.0011944664397054961
J2145M76.FITS,326.2626331237016,-76.00314877034944,2.151614628937561,0.0012577516920947932
J2154M32.FITS,328.5036031584186,-32.00288298784689,2.151614628937377,0.0017782433510547633
J2154M36.FITS,328.50377712337496,-36.005198362414426,2.1516146289395564,0.0018310088793192592
J2200M40.FITS,330.0039890222108,-40.00475353221658,2.1516146289390483,0.0014789707379395864
J2200M44.FITS,330.004247879547,-44.00219924380853,2.1516146289369544,0.0013699034089071336
J2200M48.FITS,330.00456663810417,-48.002055737290405,2.1516146289368985,0.0012625011623589285
J2200M52.FITS,330.00496347486626,-52.003877451367146,2.151614628938141,0.001411372907207055
J2200M56.FITS,330.0054647456543,-56.00368554515224,2.151614628938005,0.0012481607983892394
J2200M60.FITS,330.0061117629828,-60.00352811051228,2.1516146289378564,0.0011123007251355327
J2200M64.FITS,330.0069710959256,-64.00339944997233,2.151614628937741,0.0013372913197260733
J2200M80.FITS,330.01759894504795,-80.00155088407055,2.151614628936702,0.0011162650453043835
